filename,pattern_int,character,source
IMG_20190715_121735.labeled_cell0164.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0165.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0166.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0167.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0169.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0171.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0172.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0173.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0174.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0175.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0177.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0178.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0179.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0180.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0182.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0183.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0184.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0185.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0187.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0189.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0190.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0191.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0192.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0193.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0194.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0195.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0197.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0198.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0199.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0200.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0201.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0203.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0204.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0207.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0208.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0209.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0210.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0211.png,2,c,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0213.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0214.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0215.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0216.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0217.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0219.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0220.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0223.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0224.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0225.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0226.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0227.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0228.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0230.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0231.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0232.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0233.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0234.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0235.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0236.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0237.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0238.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0239.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0240.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0241.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0242.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0243.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0244.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0245.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0246.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0247.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0248.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0249.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0250.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0251.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0252.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0253.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0254.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0255.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0257.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0258.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0259.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0260.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0261.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0262.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0263.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0264.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0265.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0266.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0267.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0268.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0269.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0270.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0271.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0272.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0273.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0274.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0275.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0276.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0277.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0278.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0279.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0280.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0282.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0283.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0284.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0285.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0286.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0287.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0288.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0289.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0290.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0291.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0293.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0294.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0295.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0297.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0298.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0299.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0300.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0301.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0302.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0303.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0305.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0306.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0307.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0308.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0309.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0311.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0312.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0315.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0316.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0317.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0318.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0319.png,2,c,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0321.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0322.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0323.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0324.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0325.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0327.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0328.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0331.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0332.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0333.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0334.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0335.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0336.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0338.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0339.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0340.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0341.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0342.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0343.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0344.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0345.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0346.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0347.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0348.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0349.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0350.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0351.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0352.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0353.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0354.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0355.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0356.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0357.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0358.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0359.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0360.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0361.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0363.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0364.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0365.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0366.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0367.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0368.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0369.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0370.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0371.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0373.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0374.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0377.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0378.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0379.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0380.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0381.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0382.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0383.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0384.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0385.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0386.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0387.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0388.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0389.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0390.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0393.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0394.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0395.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0396.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0397.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0398.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0399.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0400.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0401.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0402.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0403.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0404.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0405.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0406.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0409.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0410.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0411.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0412.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0413.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0414.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0415.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0416.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0417.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0418.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0419.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121735.labeled_cell0420.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0001.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0005.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0006.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0007.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0008.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0009.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0010.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0011.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0012.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0013.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0014.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0015.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0016.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0017.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0020.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0021.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0022.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0023.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0024.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0025.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0026.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0027.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0028.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0029.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0030.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0031.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0032.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0036.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0037.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0038.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0039.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0040.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0041.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0043.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0044.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0045.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0046.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0047.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0048.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0049.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0050.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0051.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0052.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0053.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0054.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0055.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0056.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0057.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0058.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0059.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0061.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0062.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0063.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0064.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0065.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0068.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0069.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0070.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0072.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0074.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0075.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0076.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0077.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0078.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0079.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0080.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0081.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0082.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0083.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0084.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0085.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0086.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0087.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0088.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0089.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0091.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0092.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0093.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0094.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0095.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0096.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0097.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121740.labeled_cell0098.png,8,i,datasets/raw_sources/angelina\books\skazki
